bgp1990gj,tr2010gj,tr2010ge,wt_pop,wt_fam,wt_hh,wt_hu
G250005016425999996532109999999540018,G2500050985500,25005985500,1.0,1.0,1.0,1.0
G250005016425999996532109999999540019,G2500050653203,25005653203,2.79757e-05,2.81922e-05,2.59888e-05,2.59902e-05
G250005016425999996532109999999540019,G2500050653204,25005653204,0.9999720243,0.9999718078,0.9999740112,0.9999740098
G250005016425999996532109999999999927,G2500050985500,25005985500,1.0,1.0,1.0,1.0
G250005016425999996532109999999999929,G2500050653204,25005653204,1.0,1.0,1.0,1.0
G250005016425999996533109999999540013,G2500050653301,25005653301,1.0,1.0,1.0,1.0
G250005016425999996533109999999540014,G2500050653301,25005653301,1.0,1.0,1.0,1.0
G250005016425999996533109999999540015,G2500050653203,25005653203,0.0001335713,0.0001280058,0.0001430653,0.0001389777
G250005016425999996533109999999540015,G2500050653204,25005653204,2.27818e-05,2.18326e-05,2.44011e-05,2.37039e-05
G250005016425999996533109999999540015,G2500050653301,25005653301,0.9998436469,0.9998501616,0.9998325336,0.9998373184
G250005016425999996533109999999540016,G2500050653301,25005653301,1.0,1.0,1.0,1.0
G250005016425999996533109999999540019,G2500050653301,25005653301,0.3563829787,0.3654822335,0.376744186,0.3849557522
G250005016425999996533109999999540019,G2500050653304,25005653304,0.6436170213,0.6345177665,0.623255814,0.6150442478
G250005016425999996533109999999999922,G2500050646104,25005646104,2.80941e-05,2.98767e-05,2.55238e-05,5.43232e-05
G250005016425999996533109999999999922,G2500050653304,25005653304,0.9999719059,0.9999701233,0.9999744762,0.9999456768
G250005016425999996533109999999999926,G2500050653301,25005653301,0.0,0.0,0.0,0.0
G250005016425999996533109999999999927,G2500050653304,25005653304,1.0,1.0,1.0,1.0
G250005016425999996533109999999999929,G2500050653304,25005653304,1.0,1.0,1.0,1.0
G250005016950999996139099999999830015,G2500050613400,25005613400,0.0,0.0,0.0,0.0
G250005016950999996139099999999830015,G2500050613902,25005613902,0.0,0.0,0.0,0.0
G250005016950999996139099999999830015,G2500050615100,25005615100,0.0,0.0,0.0,0.0
G250005016950999996151099999999830011,G2500050613400,25005613400,0.000449159,0.0005353501,0.0005131282,0.0005353683
G250005016950999996151099999999830011,G2500050613902,25005613902,6.23938e-05,6.20243e-05,5.61549e-05,5.70055e-05
G250005016950999996151099999999830011,G2500050615100,25005615100,0.9994884472,0.9994026256,0.9994307169,0.9994076262
G250005016950999996151099999999830014,G2500050613400,25005613400,0.0,0.0,0.0,0.0
G250005016950999996151099999999830014,G2500050615100,25005615100,1.0,1.0,1.0,1.0
G250005016950999996151099999999999922,G2500050615100,25005615100,1.0,1.0,1.0,1.0
G250005016950999996151099999999999923,G2500050615100,25005615100,0.9944041254,0.9939191093,0.9942717033,0.994313814
G250005016950999996151099999999999923,G2500050645102,25005645102,0.0055958746,0.0060808907,0.0057282967,0.005686186
G250005016950999996151099999999999924,G2500050613400,25005613400,0.0089778519,0.0089810677,0.0094934976,0.0096901355
G250005016950999996151099999999999924,G2500050615100,25005615100,0.9910136881,0.9910092134,0.9904966009,0.9903003331
G250005016950999996151099999999999924,G2500050633200,25005633200,8.46e-06,9.7188e-06,9.9016e-06,9.5314e-06
G250005020100999996001099999999120011,G2500050985600,25005985600,0.999324835,0.9990623745,0.9992513723,0.9992877316
G250005020100999996001099999999120011,G2500230510503,25023510503,1.75168e-05,3.20328e-05,2.5576e-05,2.43338e-05
G250005020100999996001099999999120011,G2500230510600,25023510600,0.0006576481,0.0009055926,0.0007230517,0.0006879346
G250005020100999996001099999999120012,G2500050600100,25005600100,1.0,1.0,1.0,1.0
G250005020100999996001099999999120013,G2500050600100,25005600100,1.0,1.0,1.0,1.0
G250005020100999996001099999999120014,G2500050985600,25005985600,1.0,1.0,1.0,1.0
G250005020100999996001099999999120015,G2500050985600,25005985600,1.0,1.0,1.0,1.0
G250005020100999996001099999999999923,G2500050600100,25005600100,1.0,1.0,1.0,1.0
G250005020100999996001099999999999924,G2500050985600,25005985600,1.0,1.0,1.0,1.0
G25000502010099999600201099999999120011,G2500050600203,25005600203,1.0,1.0,1.0,1.0
G25000502010099999600201099999999120011,G2500210414200,25021414200,0.0,0.0,0.0,0.0
G25000502010099999600201099999999120012,G2500050600203,25005600203,1.0,1.0,1.0,1.0
G25000502010099999600201099999999120013,G2500050600203,25005600203,1.0,1.0,1.0,1.0
G25000502010099999600201099999999120015,G2500050600203,25005600203,0.0003238605,0.0003387379,0.0002975812,0.0002886731
G25000502010099999600201099999999120015,G2500050600204,25005600204,0.9951022768,0.9949223982,0.994962747,0.9949280333
G25000502010099999600201099999999120015,G2500050610203,25005610203,0.0045722559,0.0047375421,0.0047386467,0.0047823131
G25000502010099999600201099999999120015,G2500050611101,25005611101,1.6069e-06,1.3218e-06,1.0251e-06,9.806e-07
G25000502010099999600201099999999999921,G2500050600203,25005600203,0.9995638434,0.9995239114,0.9995656305,0.9995722453
G25000502010099999600201099999999999921,G2500210414200,25021414200,0.0004361566,0.0004760886,0.0004343695,0.0004277547
G25000502010099999600201099999999999923,G2500050600203,25005600203,0.9977272495,0.9976730913,0.9977410168,0.9977556484
G25000502010099999600201099999999999923,G2500050610204,25005610204,0.0022727505,0.0023269087,0.0022589832,0.0022443516
G25000502010099999600201099999999999924,G2500050600204,25005600204,1.0,1.0,1.0,1.0
G25000502010099999600201099999999999925,G2500050600204,25005600204,0.990793743,0.991035835,0.9909662121,0.9909190388
G25000502010099999600201099999999999925,G2500050610203,25005610203,5.27333e-05,0.0,0.0001847743,0.0001791323
G25000502010099999600201099999999999925,G2500050611101,25005611101,0.0091535236,0.008964165,0.0088490137,0.008901829
G25000502010099999600202099999999120011,G2500050600202,25005600202,1.0,1.0,1.0,1.0
G25000502010099999600202099999999120012,G2500050600202,25005600202,1.0,1.0,1.0,1.0
G25000502010099999600202099999999120013,G2500050600202,25005600202,0.9999873315,0.9999866532,0.9999885585,0.9999885226
G25000502010099999600202099999999120013,G2500230524101,25023524101,1.26685e-05,1.33468e-05,1.14415e-05,1.14774e-05
G25000502010099999600202099999999999921,G2500050600202,25005600202,1.0,1.0,1.0,1.0
G25000502010099999600202099999999999922,G2500050600202,25005600202,1.0,1.0,1.0,1.0
G25000502010099999600202099999999999923,G2500050600202,25005600202,1.0,1.0,1.0,1.0
G250005022130999996551109999999540011,G2500050655100,25005655100,1.0,1.0,1.0,1.0
G250005022130999996551109999999540012,G2500050655100,25005655100,1.0,1.0,1.0,1.0
G250005022130999996551109999999540013,G2500050655100,25005655100,1.0,1.0,1.0,1.0
G250005022130999996551109999999540019,G2500050654100,25005654100,7.84e-08,7.93e-08,7.46e-08,7.21e-08
G250005022130999996551109999999540019,G2500050655100,25005655100,0.9999999216,0.9999999207,0.9999999254,0.9999999279
G250005022130999996551109999999999921,G2500050655100,25005655100,1.0,1.0,1.0,1.0
G250005022130999996551109999999999922,G2500050655100,25005655100,1.0,1.0,1.0,1.0
G250005022130999996551109999999999929,G2500050654100,25005654100,0.0015412158,0.0015034484,0.0014168601,0.0012659494
G250005022130999996551109999999999929,G2500050655100,25005655100,0.9984587842,0.9984965516,0.9985831399,0.9987340506
G250005022130999996552109999999540011,G2500050654100,25005654100,0.0,0.0,0.0,0.0
G250005022130999996552109999999540011,G2500050655200,25005655200,1.0,1.0,1.0,1.0
G250005022130999996552109999999540012,G2500050655200,25005655200,1.0,1.0,1.0,1.0
G250005022130999996552109999999540013,G2500050655200,25005655200,1.0,1.0,1.0,1.0
G250005022130999996552109999999540014,G2500050655200,25005655200,1.0,1.0,1.0,1.0
G250005022130999996552109999999540015,G2500050655200,25005655200,1.0,1.0,1.0,1.0
G250005022130999996552109999999540016,G2500050655200,25005655200,1.0,1.0,1.0,1.0
G250005022130999996552109999999540017,G2500050655200,25005655200,1.0,1.0,1.0,1.0
G250005022130999996552109999999540018,G2500050655200,25005655200,1.0,1.0,1.0,1.0
G250005022130999996553109999999540011,G2500050655300,25005655300,0.9986932151,0.9987143769,0.9984822004,0.9984837839
G250005022130999996553109999999540011,G2500050655400,25005655400,0.0013067849,0.0012856231,0.0015177996,0.0015162161
G250005022130999996553109999999540012,G2500050655300,25005655300,1.0,1.0,1.0,1.0
G250005022130999996553109999999540013,G2500050655300,25005655300,1.0,1.0,1.0,1.0
G250005022130999996553109999999540014,G2500050655300,25005655300,1.0,1.0,1.0,1.0
G250005022130999996553109999999540015,G2500050655300,25005655300,1.0,1.0,1.0,1.0
G250005022130999996553109999999540016,G2500050655300,25005655300,1.0,1.0,1.0,1.0
G250005022130999996554109999999540011,G2500050655400,25005655400,1.0,1.0,1.0,1.0
G250005022130999996554109999999540012,G2500050655400,25005655400,1.0,1.0,1.0,1.0
G250005022130999996554109999999540013,G2500050655400,25005655400,1.0,1.0,1.0,1.0
G250005022130999996554109999999540014,G2500050655400,25005655400,1.0,1.0,1.0,1.0
G250005022130999996554109999999540015,G2500050655100,25005655100,0.0012731318,0.0015598122,0.0010781055,0.0009873559
G250005022130999996554109999999540015,G2500050655400,25005655400,0.9987268682,0.9984401878,0.9989218945,0.9990126441
G250005022130999996554109999999540019,G2500050655400,25005655400,1.0,1.0,1.0,1.0
G250005022130999996554109999999999926,G2500050655400,25005655400,1.0,1.0,1.0,1.0
G250005022130999996554109999999999927,G2500050655400,25005655400,1.0,1.0,1.0,1.0
G250005022130999996554109999999999928,G2500050655400,25005655400,1.0,1.0,1.0,1.0
G250005022130999996554109999999999929,G2500050655400,25005655400,1.0,1.0,1.0,1.0
G250005023000230006401049999999248011,G2500050640100,25005640100,1.0,1.0,1.0,1.0
G250005023000230006401049999999248012,G2500050640100,25005640100,1.0,1.0,1.0,1.0
G250005023000230006401049999999248013,G2500050640100,25005640100,1.0,1.0,1.0,1.0
G250005023000230006401049999999248014,G2500050640100,25005640100,0.9999999996,0.9999999997,0.9999999998,0.9999999998
G250005023000230006401049999999248014,G2500050640200,25005640200,4e-10,3e-10,2e-10,2e-10
G250005023000230006401049999999248015,G2500050640100,25005640100,1.0,1.0,1.0,1.0
G250005023000230006401049999999248015,G2500050646101,25005646101,0.0,0.0,0.0,0.0
G250005023000230006401049999999248015,G2500050646103,25005646103,0.0,0.0,0.0,0.0
G250005023000230006402049999999248011,G2500050640200,25005640200,1.0,1.0,1.0,1.0
G250005023000230006402049999999248012,G2500050640200,25005640200,1.0,1.0,1.0,1.0
G250005023000230006402049999999248013,G2500050640100,25005640100,0.1065416648,0.1233846486,0.1766348654,0.1678031221
G250005023000230006402049999999248013,G2500050640200,25005640200,0.8934583352,0.8766153514,0.8233651346,0.8321968779
G250005023000230006402049999999248014,G2500050640100,25005640100,4.7256e-06,3.6084e-06,5.7092e-06,5.3857e-06
G250005023000230006402049999999248014,G2500050640200,25005640200,0.9999952744,0.9999963916,0.9999942908,0.9999946143
G250005023000230006402049999999248015,G2500050640200,25005640200,1.0,1.0,1.0,1.0
G250005023000230006402049999999248016,G2500050640200,25005640200,1.0,1.0,1.0,1.0
G250005023000230006402049999999248017,G2500050640200,25005640200,1.0,1.0,1.0,1.0
G250005023000230006403049999999248011,G2500050640300,25005640300,1.0,1.0,1.0,1.0
G250005023000230006403049999999248012,G2500050640300,25005640300,1.0,1.0,1.0,1.0
G250005023000230006403049999999248013,G2500050640300,25005640300,1.0,1.0,1.0,1.0
G250005023000230006403049999999248014,G2500050640300,25005640300,1.0,1.0,1.0,1.0
G250005023000230006404049999999248011,G2500050640400,25005640400,1.0,1.0,1.0,1.0
G250005023000230006404049999999248012,G2500050640400,25005640400,1.0,1.0,1.0,1.0
G250005023000230006404049999999248013,G2500050640400,25005640400,1.0,1.0,1.0,1.0
G250005023000230006404049999999248014,G2500050640400,25005640400,1.0,1.0,1.0,1.0
G250005023000230006405049999999248011,G2500050640500,25005640500,1.0,1.0,1.0,1.0
G250005023000230006405049999999248012,G2500050640500,25005640500,1.0,1.0,1.0,1.0
G250005023000230006405049999999248013,G2500050640500,25005640500,1.0,1.0,1.0,1.0
G250005023000230006405049999999248014,G2500050640500,25005640500,1.0,1.0,1.0,1.0
G250005023000230006405049999999248015,G2500050640500,25005640500,1.0,1.0,1.0,1.0
G250005023000230006405049999999248016,G2500050640500,25005640500,1.0,1.0,1.0,1.0
G250005023000230006405049999999248017,G2500050640500,25005640500,1.0,1.0,1.0,1.0
G250005023000230006406049999999248011,G2500050640600,25005640600,1.0,1.0,1.0,1.0
G250005023000230006406049999999248012,G2500050640600,25005640600,1.0,1.0,1.0,1.0
G250005023000230006406049999999248013,G2500050640600,25005640600,1.0,1.0,1.0,1.0
G250005023000230006406049999999248014,G2500050640600,25005640600,1.0,1.0,1.0,1.0
G250005023000230006406049999999248015,G2500050640600,25005640600,1.0,1.0,1.0,1.0
G250005023000230006407049999999248011,G2500050640700,25005640700,1.0,1.0,1.0,1.0
G250005023000230006407049999999248012,G2500050640700,25005640700,1.0,1.0,1.0,1.0
G250005023000230006407049999999248013,G2500050640700,25005640700,0.7723577236,0.7586206897,0.7510204082,0.7480314961
G250005023000230006407049999999248013,G2500050640800,25005640800,0.2276422764,0.2413793103,0.2489795918,0.2519685039
G250005023000230006408049999999248011,G2500050640800,25005640800,1.0,1.0,1.0,1.0
G250005023000230006408049999999248012,G2500050640800,25005640800,1.0,1.0,1.0,1.0
G250005023000230006408049999999248013,G2500050640800,25005640800,1.0,1.0,1.0,1.0
G250005023000230006408049999999248014,G2500050640800,25005640800,1.0,1.0,1.0,1.0
G250005023000230006408049999999248014,G2500050646101,25005646101,0.0,0.0,0.0,0.0
G250005023000230006409049999999248011,G2500050641101,25005641101,1.0,1.0,1.0,1.0
G250005023000230006409049999999248012,G2500050641101,25005641101,1.0,1.0,1.0,1.0
G250005023000230006409049999999248013,G2500050640901,25005640901,1.0,1.0,1.0,1.0
G250005023000230006409049999999248014,G2500050640901,25005640901,1.0,1.0,1.0,1.0
G250005023000230006409049999999248015,G2500050640901,25005640901,1.0,1.0,1.0,1.0
G250005023000230006409049999999248016,G2500050640901,25005640901,1.0,1.0,1.0,1.0
G250005023000230006409049999999248017,G2500050640901,25005640901,1.0,1.0,1.0,1.0
G250005023000230006409049999999248018,G2500050640901,25005640901,1.0,1.0,1.0,1.0
G250005023000230006410049999999248011,G2500050641000,25005641000,1.0,1.0,1.0,1.0
G250005023000230006410049999999248012,G2500050641000,25005641000,1.0,1.0,1.0,1.0
G250005023000230006410049999999248013,G2500050641000,25005641000,1.0,1.0,1.0,1.0
G250005023000230006411049999999248011,G2500050641101,25005641101,1.0,1.0,1.0,1.0
G250005023000230006412049999999248011,G2500050641200,25005641200,1.0,1.0,1.0,1.0
G250005023000230006412049999999248012,G2500050641200,25005641200,1.0,1.0,1.0,1.0
G250005023000230006412049999999248013,G2500050641200,25005641200,1.0,1.0,1.0,1.0
G250005023000230006412049999999248014,G2500050641200,25005641200,1.0,1.0,1.0,1.0
G250005023000230006413049999999248011,G2500050641300,25005641300,1.0,1.0,1.0,1.0
G250005023000230006413049999999248012,G2500050641300,25005641300,1.0,1.0,1.0,1.0
G250005023000230006413049999999248013,G2500050641300,25005641300,1.0,1.0,1.0,1.0
G250005023000230006413049999999248014,G2500050641300,25005641300,1.0,1.0,1.0,1.0
G250005023000230006413049999999248015,G2500050641300,25005641300,1.0,1.0,1.0,1.0
G250005023000230006413049999999248016,G2500050641300,25005641300,1.0,1.0,1.0,1.0
G250005023000230006413049999999248017,G2500050641300,25005641300,1.0,1.0,1.0,1.0
G250005023000230006414049999999248011,G2500050641400,25005641400,1.0,1.0,1.0,1.0
G250005023000230006414049999999248012,G2500050641400,25005641400,1.0,1.0,1.0,1.0
G250005023000230006414049999999248013,G2500050641400,25005641400,1.0,1.0,1.0,1.0
G250005023000230006414049999999248014,G2500050641400,25005641400,1.0,1.0,1.0,1.0
G250005023000230006415049999999248011,G2500050641500,25005641500,1.0,1.0,1.0,1.0
G250005023000230006415049999999248012,G2500050641500,25005641500,1.0,1.0,1.0,1.0
G250005023000230006415049999999248013,G2500050640800,25005640800,7.665e-07,6.563e-07,7.357e-07,8.03e-07
G250005023000230006415049999999248013,G2500050641500,25005641500,0.7883211679,0.7890625,0.7961783439,0.7882352941
G250005023000230006415049999999248013,G2500050641600,25005641600,0.2116780656,0.2109368437,0.2038209203,0.2117639029
G250005023000230006415049999999248013,G2500050646101,25005646101,0.0,0.0,0.0,0.0
G250005023000230006416049999999248011,G2500050641600,25005641600,1.0,1.0,1.0,1.0
