Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017
250250007044,15000US250250007044,"Block Group 4, Census Tract 7.04, Suffolk County, Massachusetts","Block Group 4, Census Tract 7.04, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008033,,,,,25,025,,,,000704,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,53475.69,0.0187000866413281,0.01870009,0.01870009,0,1000,119,594,287,0,1000,647,156,0,79,0,99,19,471,60,81,90,101,140,140,196,227,253,300,403,464,465,467,469,471,411,390,381,369,331,331,274,244,218,171,67,7,6,4,2,47327,23903.3511111111,32045.3155555556,21510.5333333333,8821.74222222222,471,0,471,1258,1000,335,212,547,453,1000,706,471,156,0,79,0,0,0,294,176,0,0,0,0,99,19,471,60,21,9,11,39,0,56,31,26,47,104,61,1,2,2,2
250250008021,15000US250250008021,"Block Group 1, Census Tract 8.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008034,,,,,25,025,,,,000802,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622,1622,32613.37,0.0497342072627363,0.04973421,0.04973421,0,1622,82,1349,181,10,1622,1292,9,0,256,0,16,49,513,84,147,202,230,246,276,301,324,335,335,347,418,475,509,513,513,428,365,310,283,267,237,212,188,178,178,166,95,37,4,0,30664,17279.36,16744.9955555556,21087.2977777778,12604.8533333333,513,34,479,1970,1622,909,303,1212,410,1622,1514,1184,9,0,256,0,16,49,108,108,0,0,0,0,0,0,513,84,63,56,27,16,31,25,23,11,0,12,71,58,34,4,0
250250008022,15000US250250008022,"Block Group 2, Census Tract 8.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008035,,,,,25,025,,,,000802,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688,1688,18096.29,0.0932788105581956,0.09327881,0.09327881,0,1688,107,1232,349,0,1688,971,87,0,208,0,0,422,575,118,169,194,194,195,210,211,235,251,292,327,360,408,443,477,575,456,406,381,381,380,365,364,339,324,283,247,215,167,132,97,58372,45898.5955555556,63595.28,52469.3866666667,29717.52,575,160,415,2259,1688,385,175,560,1128,1688,1054,694,87,0,208,0,0,65,634,277,0,0,0,0,0,357,575,118,51,25,0,1,14,1,24,16,41,36,32,48,35,35,98
250250008023,15000US250250008023,"Block Group 3, Census Tract 8.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008036,,,,,25,025,,,,000802,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952,952,15883.46,0.0599365711346925,0.05993657,0.05993657,0,952,160,547,206,39,952,496,130,0,0,0,299,27,222,24,29,35,46,47,65,67,82,95,105,122,135,135,139,191,222,197,193,186,176,174,156,155,140,127,117,100,87,87,83,31,69456,25712.1511111111,34686.4,,16227.1822222222,222,66,156,2355,952,179,80,259,693,952,513,449,25,0,0,0,12,27,439,47,105,0,0,0,287,0,222,24,5,6,11,1,18,2,15,13,10,17,13,0,4,52,31
250250008024,15000US250250008024,"Block Group 4, Census Tract 8.02, Suffolk County, Massachusetts","Block Group 4, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008037,,,,,25,025,,,,000802,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2029,2029,16435.29,0.123453853840249,0.1234539,0.1234539,0,2029,110,1239,590,90,2029,974,183,11,277,0,418,166,686,16,29,64,115,146,177,180,240,282,362,478,511,553,602,660,686,670,657,621,571,540,509,506,445,404,322,208,174,133,84,25,57697,27836.6044444444,33735.8933333333,38961.3155555556,12550.4711111111,686,167,519,1893,2029,454,690,1144,885,2029,1459,862,183,0,277,0,89,48,570,112,0,11,0,0,329,118,686,16,13,35,51,31,31,3,60,42,80,115,34,41,49,59,26
250250008025,15000US250250008025,"Block Group 5, Census Tract 8.02, Suffolk County, Massachusetts","Block Group 5, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008038,,,,,25,025,,,,000802,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759,1759,34488.73,0.051002166805406,0.05100217,0.05100217,0,1759,10,1506,162,81,1759,1105,149,0,415,0,47,43,689,201,244,268,314,369,420,444,465,475,511,538,609,626,653,657,689,486,445,420,375,319,268,245,223,214,178,150,80,63,36,32,28209,19994.9244444444,22180.8533333333,20606.1333333333,6789.50222222222,689,0,689,2011,1394,775,209,984,410,1759,1602,1061,106,0,392,0,0,43,157,44,43,0,23,0,47,0,689,201,44,24,46,56,51,24,21,10,36,28,71,16,27,4,32
250250008031,15000US250250008031,"Block Group 1, Census Tract 8.03, Suffolk County, Massachusetts","Block Group 1, Census Tract 8.03, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008039,,,,,25,025,,,,000803,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328,2328,6150.735,0.378491328917354,0.3784913,0.3784913,0,2328,128,1883,221,96,2328,1471,180,0,533,0,114,30,775,137,195,232,267,338,364,411,425,448,498,534,637,686,711,734,775,636,580,542,507,437,411,364,350,326,277,240,137,89,64,41,37138,23541.5911111111,26429.76,26187.4044444444,12141.4222222222,775,10,765,2045,1415,491,299,790,625,2328,1963,1216,180,0,533,0,4,30,365,255,0,0,0,0,110,0,775,137,58,38,35,71,26,47,14,23,50,36,103,48,25,24,41
250250008032,15000US250250008032,"Block Group 2, Census Tract 8.03, Suffolk County, Massachusetts","Block Group 2, Census Tract 8.03, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008040,,,,,25,025,,,,000803,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806,2806,40849.8,0.0686906657482583,0.06869067,0.06869067,0,2806,40,2757,9,0,2806,2283,61,0,345,16,47,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3361.05777777778,3541.93777777778,2723.84,1944.75555555556,0,0,0,,19,19,0,19,0,2806,2520,2084,61,0,305,16,0,54,286,199,0,0,40,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250250101031,15000US250250101031,"Block Group 1, Census Tract 101.03, Suffolk County, Massachusetts","Block Group 1, Census Tract 101.03, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008041,,,,,25,025,,,,010103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772,1772,45346.8,0.0390766289264661,0.03907663,0.03907663,0,1772,32,1564,163,13,1772,1241,10,0,481,0,9,31,326,94,126,144,156,168,178,216,228,232,236,238,248,252,252,277,326,231,200,182,170,158,148,109,98,94,90,88,78,74,74,48,27191,13090.7466666667,15943.4488888889,7573.31555555556,1438.76444444444,326,31,295,1678,414,118,79,197,217,1772,1714,1192,10,0,481,0,0,31,58,49,0,0,0,0,9,0,326,94,32,18,12,12,10,38,12,4,4,2,10,4,0,25,49
250250101032,15000US250250101032,"Block Group 2, Census Tract 101.03, Suffolk County, Massachusetts","Block Group 2, Census Tract 101.03, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008042,,,,,25,025,,,,010103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,1001,65556.88,0.0152691827143601,0.01526918,0.01526918,0,1001,0,997,1,3,1001,658,44,8,206,0,43,42,16,0,6,12,12,12,12,12,12,12,12,12,12,13,16,16,16,16,10,4,4,4,4,4,4,4,4,4,4,3,0,0,13793,4972.42666666667,6336.71111111111,1106.56,2749.84888888889,16,0,16,447,22,13,0,13,9,1001,917,624,44,8,199,0,0,42,84,34,0,0,7,0,43,0,16,0,6,6,0,0,0,0,0,0,0,0,0,1,3,0,0
250250101033,15000US250250101033,"Block Group 3, Census Tract 101.03, Suffolk County, Massachusetts","Block Group 3, Census Tract 101.03, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008043,,,,,25,025,,,,010103,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396,1396,27335.79,0.0510685763795045,0.05106858,0.05106858,0,1396,2,1391,3,0,1396,1006,136,0,198,3,31,22,122,45,64,74,77,87,87,108,115,118,122,122,122,122,122,122,122,77,58,48,45,35,35,13,7,4,0,0,0,0,0,0,15903,5545.80444444444,4613.03111111111,4639.04,3413.07555555556,122,4,118,1763,245,193,17,210,35,1396,1327,968,136,0,198,3,3,19,69,38,0,0,0,0,28,3,122,45,20,10,3,10,0,21,7,3,4,0,0,0,0,0,0
250259815011,15000US250259815011,"Block Group 1, Census Tract 9815.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 9815.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008621,,,,,25,025,,,,981501,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.353455691686602,0.8085899,0.3534557,0.4551342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
